Date,consumer_sentiment,unemployment_rate,gdp_yoy_growth,cpi_yoy,consumer_sentiment_zscore,unemployment_rate_zscore,gdp_yoy_growth_zscore,cpi_yoy_zscore,maximalism_score,minimalism_score,fashion_index,consumer_sentiment_zscore_lag-11,unemployment_rate_zscore_lag-6,gdp_yoy_growth_zscore_lag12,cpi_yoy_zscore_lag1
2009-11-01,67.4,9.9,0.9617726815758676,1.9145871744709275,-0.8663479128475942,1.9656007327463192,-1.120478996449271,-0.3320695579092813,-0.7929410500970141,-0.839482917002502,0.0465418669054878,-0.8440362445759956,1.823712624854004,-1.790852777808161,-1.4446015736613391
2009-12-01,72.5,9.9,1.6343588395062003,2.814123123208367,-0.4870495522304162,1.9656007327463192,-0.9027081407852654,0.1358923710427421,-0.5666641929039857,-0.8487076440311947,0.2820434511272089,-0.5539845570452128,1.729120552925794,-1.9147661689990485,-0.3320695579092813
2010-01-01,74.4,9.8,2.3124542041793372,2.6211113889767157,-0.3457423198436238,1.9183046967822144,-0.6831535067127028,0.0354826613605528,-0.6450868841823698,-0.839482917002502,0.1943960328201321,-0.3383050970864246,1.729120552925794,-2.0387274183644397,0.1358923710427421
2010-02-01,73.6,9.8,2.9285013264562343,2.151336357866529,-0.4052401019012212,1.9183046967822144,-0.4836889364628281,-0.2089064928921213,-0.4947460141140783,-0.839482917002502,0.3447369028884237,-0.3606167653580232,1.7764165888898988,-2.1892488844361058,0.0354826613605528
2010-03-01,73.6,9.9,3.545965175121535,2.2861714393279886,-0.4052401019012212,1.9656007327463192,-0.2837656566272644,-0.1387617867248249,0.5168204178158378,-0.839482917002502,1.3563033348183398,-0.1151884143704373,1.7764165888898988,-2.338692107542207,-0.2089064928921213
2010-04-01,72.2,9.9,4.16485064287937,2.2067707525304403,-0.5093612205020147,1.9656007327463192,-0.0833820830396523,-0.1800680831613907,0.0124400126886791,-0.839482917002502,0.8519229296911811,-0.858910690090395,1.729120552925794,-2.4870686321356734,-0.1387617867248249
2010-05-01,73.6,9.6,4.375329224814384,2.003548929218568,-0.4052401019012212,1.823712624854004,-0.0152330431783795,-0.2857893459698982,-0.8296435888522581,-0.839482917002502,0.0098393281502439,-0.6878545666748049,1.9183046967822144,-2.461362841194031,-0.1800680831613907
2010-06-01,76.0,9.4,4.585149841724623,1.1215605940686268,-0.226746755728431,1.729120552925794,0.0527029598774923,-0.7446225512567516,-0.5393310001855207,-0.8302581899738092,0.2909271897882884,-0.353179542600824,1.6818245169616892,-2.4356953789822446,-0.2857893459698982
2010-07-01,67.8,9.4,4.794315574035424,1.3407784804821077,-0.8365990218187964,1.729120552925794,0.1204269235122444,-0.6305797215834917,-0.6554560356522158,-0.8302581899738092,0.1748021543215934,-0.5614217798024119,1.5872324450334785,-2.410066159838862,-0.7446225512567516
2010-08-01,68.9,9.5,4.692815885402513,1.1501775395112546,-0.7547895714896005,1.7764165888898988,0.0875632170820732,-0.7297352740902937,-0.6316093525204648,-0.8123125084552953,0.1807031559348305,-1.1415251548639789,1.5399364090693737,-2.0568935016952157,-0.6305797215834917
2010-09-01,68.2,9.5,4.592255147151936,1.1183122472331777,-0.8068501307899977,1.7764165888898988,0.0550035252763127,-0.7463124255226502,-0.6206185250122072,-0.839482917002502,0.2188643919902948,-1.7290657526827455,1.5399364090693737,-1.6990649167012533,-0.7297352740902937
2010-10-01,67.7,9.4,4.492620390247959,1.1666951489314623,-0.8440362445759956,1.729120552925794,0.0227436489630364,-0.7211423853049087,-0.5264724893330902,-0.839482917002502,0.3130104276694118,-1.453888510666361,1.5872324450334785,-1.3364877242984703,-0.7463124255226502
2010-11-01,71.6,9.8,4.319067182715952,1.084544776600338,-0.5539845570452128,1.9183046967822144,-0.0334496432447295,-0.7638791394659378,-0.585159338333787,-0.782901803722182,0.197742465388395,-1.3572046148227668,1.5399364090693737,-1.120478996449271,-0.7211423853049087
2010-12-01,74.5,9.3,4.146404602450016,1.437793022217937,-0.3383050970864246,1.6818245169616892,-0.0893545669520098,-0.5801102410131866,-0.1221636987784831,-0.839482917002502,0.7173192182240188,-1.1415251548639789,1.5872324450334785,-0.9027081407852654,-0.7638791394659378
2011-01-01,74.2,9.1,3.974625811315025,1.7007834915029774,-0.3606167653580232,1.5872324450334785,-0.1449733362194415,-0.4432957785391055,-0.6438435321055461,-0.8210334629451165,0.1771899308395703,-0.6804173439176047,1.5399364090693737,-0.6831535067127028,-0.5801102410131866
2011-02-01,77.5,9.0,3.934048737061535,2.124898173333145,-0.1151884143704373,1.5399364090693737,-0.1581114361882481,-0.2226603221299598,-0.6208567611980891,-0.7754136003405245,0.1545568391424354,-0.3011189833004267,1.5399364090693737,-0.4836889364628281,-0.4432957785391055
2011-03-01,67.5,9.0,3.8938628412621856,2.619241510354109,-0.858910690090395,1.5399364090693737,-0.1711228798682345,0.034509902007945,-0.5456849985494745,-0.7659369870423959,0.2202519884929213,-0.2788073150288283,1.5399364090693737,-0.2837656566272644,-0.2226603221299598
2011-04-01,69.8,9.1,3.854062494388444,3.07723444478687,-0.6878545666748049,1.5872324450334785,-0.1840094899957607,0.2727697040140455,-0.7135185533855631,-0.7477394192544463,0.0342208658688831,-0.2118723102140316,1.4453443371411638,-0.0833820830396523,0.034509902007945
2011-05-01,74.3,9.0,3.682243044115596,3.4589718808965,-0.353179542600824,1.5399364090693737,-0.2396414239338255,0.4713594181947782,-0.5505600638796604,-0.7200652381683682,0.1695051742887078,-0.1969978646996323,1.350752265212953,-0.0152330431783795,0.2727697040140455
2011-06-01,71.5,9.1,3.511649045773324,3.5023181506360412,-0.5614217798024119,1.5872324450334785,-0.294876579388792,0.4939092718483883,-0.5264751445620277,-0.7200652381683682,0.1935900936063405,0.0186815952591547,1.3034562292488483,0.0527029598774923,0.4713594181947782
2011-07-01,63.7,9.0,3.3422674356823556,3.5798809769996165,-1.1415251548639789,1.5399364090693737,-0.3497191861363991,0.534259465624428,-0.5973935179188683,-0.7200652381683682,0.1226717202494999,-0.4349889929300189,1.208864157320639,0.1204269235122444,0.4939092718483883
2011-08-01,55.8,9.0,3.3885499359020077,3.75499603070808,-1.7290657526827455,1.5399364090693737,-0.3347337756335752,0.6253588579688565,-0.6057550928357681,-0.7108405111396754,0.1050854183039072,-0.5019239977448156,1.208864157320639,0.0875632170820732,0.534259465624428
2011-09-01,59.5,9.0,3.434492872737227,3.812621692818685,-1.453888510666361,1.5399364090693737,-0.3198583094225096,0.6553372218533303,-0.523224215932258,-0.7016157841109828,0.1783915681787248,-0.353179542600824,1.1615681213565328,0.0550035252763127,0.6253588579688565
2011-10-01,60.8,8.8,3.480099969469874,3.5222681306640524,-1.3572046148227668,1.4453443371411638,-0.305091581973967,0.5042877688384929,-0.488384050063312,-0.7108405111396754,0.2224564610763634,-0.0556906323128409,1.1615681213565328,0.0227436489630364,0.6553372218533303
2011-11-01,63.7,8.6,3.8784242798343582,3.451432214581729,-1.1415251548639789,1.350752265212953,-0.1761215981628615,0.467437088245356,-0.4931165669557872,-0.7477394192544463,0.2546228522986591,0.2641099462467405,1.1615681213565328,-0.0334496432447295,0.5042877688384929
2011-12-01,69.9,8.5,4.276021861077806,3.062066838419386,-0.6804173439176047,1.3034562292488483,-0.047386915689225,0.2648791218274472,-0.3181594788217474,-0.7474875329850105,0.429328054163263,0.2715471690039407,1.1615681213565328,-0.0893545669520098,0.467437088245356
2012-01-01,75.0,8.3,4.6728947002263155,3.0087663379855023,-0.3011189833004267,1.208864157320639,0.0811131088089397,0.2371508192152424,-0.494121682846729,-0.6963870450425546,0.2022653621958255,-0.4573006612016174,1.1615681213565328,-0.1449733362194415,0.2648791218274472
2012-02-01,75.3,8.3,4.505556422026724,2.898178442347388,-0.2788073150288283,1.208864157320639,0.0269320948240502,0.1796201279358188,-0.2634957486137552,-0.6739416030249046,0.4104458544111493,-0.3903656563868219,1.114272085392428,-0.1581114361882481,0.2371508192152424
2012-03-01,76.2,8.2,4.339702520476774,2.5828752813320977,-0.2118723102140316,1.1615681213565328,-0.0267683056820922,0.0155912465548335,-0.1699740442019875,-0.600143786795363,0.4301697425933754,-0.1077511916132382,0.9723839775001129,-0.1711228798682345,0.1796201279358188
2012-04-01,76.4,8.2,4.17531333201222,2.2731633741348567,-0.1969978646996323,1.1615681213565328,-0.0799944594049069,-0.1455289195873365,-0.0958073974443148,-0.5263459705658212,0.4305385731215064,-0.0333789640412424,0.9723839775001129,-0.1840094899957607,0.0155912465548335
2012-05-01,79.3,8.2,4.214920343235518,1.7379429374660749,0.0186815952591547,1.1615681213565328,-0.0671704477557039,-0.4239644710620819,-0.1551132672544858,-0.4802223354223576,0.3251090681678718,-0.1969978646996323,0.925087941536008,-0.2396414239338255,-0.1455289195873365
2012-06-01,73.2,8.2,4.254374953404683,1.653870448297634,-0.4349889929300189,1.1615681213565328,-0.0543957807258795,-0.4677011602497479,-0.1893291018560825,-0.3616825024754028,0.1723534006193203,0.4054171786335329,1.019680013464218,-0.294876579388792,-0.4239644710620819
2012-07-01,72.3,8.2,4.29367804045071,1.4175114798464783,-0.5019239977448156,1.1615681213565328,-0.0416701740577493,-0.5906612253330364,-0.2838532669298545,-0.4248739732502014,0.1410207063203469,0.3756682876047342,1.0669760494283231,-0.3497191861363991,-0.4677011602497479
2012-08-01,74.3,8.1,4.0771724172152135,1.6859349154821237,-0.353179542600824,1.114272085392428,-0.1117706575008633,-0.4510203928657062,-0.3054541373227774,-0.3406501967533289,0.0351960594305515,0.45004051517673,0.925087941536008,-0.3347337756335752,-0.5906612253330364
2012-09-01,78.3,7.8,3.862446869676339,1.9497168982819613,-0.0556906323128409,0.9723839775001129,-0.1812947856279639,-0.3137941645342449,-0.2977115832153519,-0.4309645820490512,0.1332529988336993,0.2269238324607427,0.8304958696077978,-0.3198583094225096,-0.4510203928657062
2012-10-01,82.6,7.8,3.64947953445276,2.1556780595369363,0.2641099462467405,0.9723839775001129,-0.2502496373942204,-0.2066478270861913,-0.4286973956295485,-0.5045105120091573,0.0758131163796088,-0.1151884143704373,0.8777919055719027,-0.305091581973967,-0.3137941645342449
2012-11-01,82.7,7.7,3.634729252244928,1.7960197033926262,0.2715471690039407,0.925087941536008,-0.2550255037123282,-0.3937514312737001,-0.1377271311533927,-0.5949150477269348,0.4571879165735421,-0.4349889929300189,0.8304958696077978,-0.1761215981628615,-0.2066478270861913
2012-12-01,72.9,7.9,3.6201182625154704,1.7595049796895523,-0.4573006612016174,1.019680013464218,-0.2597562697234414,-0.4127473375109373,0.0076929778594799,-0.6185932408527484,0.6262862187122283,-0.2936817605432276,0.8304958696077978,-0.047386915689225,-0.3937514312737001
2013-01-01,73.8,8.0,3.605644601449809,1.684061762098299,-0.3903656563868219,1.0669760494283231,-0.2644425712740992,-0.4519948558340265,-0.1314742509968765,-0.4625588722729164,0.3310846212760399,0.2566727234895414,0.7359037976795876,0.0811131088089397,-0.4127473375109373
2013-02-01,77.6,7.7,3.475746319789818,2.0181404902574807,-0.1077511916132382,0.925087941536008,-0.3065012125542402,-0.2781984375022881,-0.3786183234184459,-0.436235977513252,0.0576176540948061,0.1599888276459471,0.6886077617154827,0.0269320948240502,-0.4519948558340265
2013-03-01,78.6,7.5,3.346589172893144,1.5187472411246183,-0.0333789640412424,0.8304958696077978,-0.3483198882185762,-0.537995756884401,0.6701322520448179,-0.250611704782783,0.9207439568276008,0.1897377186747448,0.6886077617154827,-0.0267683056820922,-0.2781984375022881
2013-04-01,76.4,7.6,3.2181668359853255,1.138808047576867,-0.1969978646996323,0.8777919055719027,-0.3899006461111341,-0.7356499786491145,0.1874508822361558,-0.0404864746047996,0.2279373568409555,0.070742154559552,0.6886077617154827,-0.0799944594049069,-0.537995756884401
2013-05-01,84.5,7.5,3.442050482816117,1.3903888279197083,0.4054171786335329,0.8304958696077978,-0.3174112962120099,-0.6047711322597803,0.0541745755180683,0.0134131636279126,0.0407614118901557,0.3756682876047342,0.5467196538231676,-0.0671704477557039,-0.7356499786491145
2013-06-01,84.1,7.5,3.664903533841146,1.7157935271568725,0.3756682876047342,0.8304958696077978,-0.2452556340164138,-0.435487168724129,-0.0372888442105713,0.1328005103624094,-0.1700893545729808,0.2120493869463444,0.4521275818949574,-0.0543957807258795,-0.6047711322597803
2013-07-01,85.1,7.3,3.886733088877925,1.885471805415806,0.45004051517673,0.7359037976795876,-0.1734313607358317,-0.3472161279649952,-0.2628377747514104,-0.0127863582829915,-0.2500514164684189,0.2566727234895414,0.4048315459308521,-0.0416701740577493,-0.435487168724129
2013-08-01,82.1,7.2,4.1586113972092775,1.538809488600279,0.2269238324607427,0.6886077617154827,-0.0854022344392216,-0.5275588554565034,0.0259316566039067,-0.0837827587424392,0.1097144153463459,0.2046121641891441,0.4521275818949574,-0.1117706575008633,-0.3472161279649952
2013-09-01,77.5,7.2,4.429373906983103,1.0947341081747997,-0.1151884143704373,0.6886077617154827,0.0022656170916854,-0.758578384932437,-0.4802633665612316,-0.241669196123163,-0.2385941704380685,0.2566727234895414,0.4521275818949574,-0.1812947856279639,-0.5275588554565034
2013-10-01,73.2,7.2,4.6990274730504655,0.8767991434911471,-0.4349889929300189,0.6886077617154827,0.089574413329836,-0.871953805450757,-0.0678700122769421,-0.3784702511217344,0.3106002388447923,0.4128544013907321,0.2156474020744321,-0.2502496373942204,-0.758578384932437
2013-11-01,75.1,6.9,4.228713165041609,1.2328701961954458,-0.2936817605432276,0.5467196538231676,-0.0627045892611186,-0.6867164095452853,-0.1863275683836535,-0.4944505954890581,0.3081230271054045,0.5839105248063232,0.262943438038537,-0.2550255037123282,-0.871953805450757
2013-12-01,82.5,6.7,3.762708205035836,1.5128383667573295,0.2566727234895414,0.4521275818949574,-0.2135883053286733,-0.5410697065700502,0.4589480957380439,-0.5550276967296426,1.0139757924676864,0.7252177571931145,0.1683513661103267,-0.2597562697234414,-0.6867164095452853
2014-01-01,81.2,6.6,3.3009536352572866,1.557758795574915,0.1599888276459471,0.4048315459308521,-0.3630958243012171,-0.5177009345400565,-0.1630101248769334,-0.4181845080110514,0.255174383134118,1.082204449538694,0.2156474020744321,-0.2644425712740992,-0.5410697065700502
2014-02-01,81.6,6.7,3.775945118711976,1.1204746347724948,0.1897377186747448,0.4521275818949574,-0.2093024395200847,-0.7451874954456911,-0.4197141446742368,-0.1677646093441257,-0.2519495353301111,1.4168794736126749,0.1683513661103267,-0.3065012125542402,-0.5177009345400565
2014-03-01,80.0,6.7,4.249410389820407,1.6126949139408042,0.070742154559552,0.4521275818949574,-0.0560032138361191,-0.4891217410617735,-0.1543602017498223,-0.0876176548260063,-0.066742546923816,1.216074459168287,0.073759294182117,-0.3483198882185762,-0.7451874954456911
2014-04-01,84.1,6.2,4.721356792675957,2.015125303606169,0.3756682876047342,0.2156474020744321,0.0968042306311639,-0.2797670157936601,0.0374070421721319,0.1290904923691641,-0.0916834501970322,1.0375811129954968,-0.0208327777460931,-0.3899006461111341,-0.4891217410617735
2014-05-01,81.9,6.3,4.820419711392776,2.166947687079812,0.2120493869463444,0.262943438038537,0.128878956402981,-0.2007850745737018,-0.1955514127008583,0.3917668613137597,-0.5873182740146181,1.253260572954285,0.0264632582180117,-0.3174112962120099,-0.2797670157936601
2014-06-01,82.5,6.1,4.9186016776126,2.0589816945944195,0.2566727234895414,0.1683513661103267,0.1606684461841254,-0.2569517838370702,-0.3964891375808979,0.0753878594513047,-0.4718769970322026,0.8665249895799069,-0.0681288137101985,-0.2452556340164138,-0.2007850745737018
2014-07-01,81.8,6.2,5.015914390594034,1.9742378703305976,0.2046121641891441,0.2156474020744321,0.192176487976368,-0.3010377189516485,-0.1114972192514434,0.0882908833996372,-0.1997881026510807,1.2681350184686833,-0.0208327777460931,-0.1734313607358317,-0.2569517838370702
2014-08-01,82.5,6.1,4.737484245258217,1.7150983482969062,0.2566727234895414,0.1683513661103267,0.1020259990352694,-0.4358488187957388,-0.1160896648836105,-0.0832260360221587,-0.0328636288614517,1.045018335752696,-0.1154248496743033,-0.0854022344392216,-0.3010377189516485
2014-09-01,84.6,5.9,4.461637641572858,1.6840509711232077,0.4128544013907321,0.073759294182117,0.0127120127031381,-0.4520004695791204,-0.571298366819352,-0.2105781405274259,-0.360720226291926,0.955771662666302,-0.1627208856384082,0.0022656170916854,-0.4358488187957388
2014-10-01,86.9,5.7,4.188338786735879,1.6095417021513292,0.5839105248063232,-0.0208327777460931,-0.0757770600618807,-0.4907621236095394,-0.0498087167769264,-0.3062701513329159,0.2564614345559896,0.6062221930779217,-0.1627208856384082,0.089574413329836,-0.4520004695791204
2014-11-01,88.8,5.8,4.470398615200866,1.231524989320798,0.7252177571931145,0.0264632582180117,0.0155486525907207,-0.6874162210478532,-0.3337534928793135,-0.4318377154891124,0.0980842226097988,0.8144644302795097,-0.0681288137101985,-0.0627045892611186,-0.4907621236095394
2014-12-01,93.6,5.6,4.752395905247941,0.6531213919623191,1.082204449538694,-0.0681288137101985,0.1068541164698085,-0.988316772618436,-0.0684308353738832,-0.4266089764206843,0.3581781410468011,0.911148326123104,-0.2100169216025136,-0.2135883053286733,-0.6874162210478532
2015-01-01,98.1,5.7,5.034330677673982,-0.2299309782054281,1.4168794736126749,-0.0208327777460931,0.1981393383090231,-1.447703516516063,-0.2591613799329852,-0.2597552809144992,0.0005939009815139,1.0078322219666982,-0.2573129575666185,-0.3630958243012171,-0.988316772618436
2015-02-01,95.4,5.5,4.801900774943402,-0.0870314629352053,1.216074459168287,-0.1154248496743033,0.1228828701186937,-1.373363482739735,-0.1748692483506148,-0.2731312047981381,0.0982619564475233,0.9632088854235012,-0.3046089935307238,-0.2093024395200847,-1.447703516516063
